Time	x	y	z	vx	vy	vz
5.18	-87.33	-179.9	0.0	148.0	-71.83	0.0
5.19	-85.85	-180.6	0.0	148.6	-70.61	0.0
5.2	-84.36	-181.3	0.0	149.2	-69.38	0.0
5.21	-82.86	-182.0	0.0	149.7	-68.16	0.0
5.22	-81.36	-182.7	0.0	150.3	-66.92	0.0
5.23	-79.86	-183.4	0.0	150.8	-65.68	0.0
5.24	-78.35	-184.0	0.0	151.4	-64.44	0.0
5.25	-76.83	-184.7	0.0	151.9	-63.19	0.0
5.26	-75.31	-185.3	0.0	152.4	-61.94	0.0
5.27	-73.78	-185.9	0.0	152.9	-60.69	0.0
5.28	-72.25	-186.5	0.0	153.4	-59.43	0.0
5.29	-70.72	-187.1	0.0	153.9	-58.16	0.0
5.3	-69.17	-187.7	0.0	154.3	-56.9	0.0
5.31	-67.63	-188.2	0.0	154.8	-55.62	0.0
5.32	-66.08	-188.8	0.0	155.3	-54.35	0.0
5.33	-64.52	-189.3	0.0	155.7	-53.07	0.0
5.34	-62.96	-189.8	0.0	156.1	-51.79	0.0
5.35	-61.4	-190.3	0.0	156.6	-50.5	0.0
5.36	-59.83	-190.8	0.0	157.0	-49.21	0.0
5.37	-58.26	-191.3	0.0	157.4	-47.92	0.0
5.38	-56.69	-191.8	0.0	157.8	-46.62	0.0
5.39	-55.11	-192.3	0.0	158.1	-45.32	0.0
5.4	-53.52	-192.7	0.0	158.5	-44.02	0.0
5.41	-51.94	-193.1	0.0	158.9	-42.72	0.0
5.42	-50.35	-193.6	0.0	159.2	-41.41	0.0
5.43	-48.75	-194.0	0.0	159.5	-40.1	0.0
5.44	-47.16	-194.4	0.0	159.9	-38.79	0.0
5.45	-45.56	-194.7	0.0	160.2	-37.47	0.0
5.46	-43.95	-195.1	0.0	160.5	-36.15	0.0
5.47	-42.35	-195.5	0.0	160.8	-34.83	0.0
5.48	-40.74	-195.8	0.0	161.1	-33.51	0.0
5.49	-39.12	-196.1	0.0	161.3	-32.18	0.0
5.5	-37.51	-196.5	0.0	161.6	-30.85	0.0
5.51	-35.89	-196.8	0.0	161.8	-29.52	0.0
5.52	-34.27	-197.0	0.0	162.1	-28.19	0.0
5.53	-32.65	-197.3	0.0	162.3	-26.86	0.0
5.54	-31.03	-197.6	0.0	162.5	-25.52	0.0
5.55	-29.4	-197.8	0.0	162.7	-24.18	0.0
5.56	-27.77	-198.1	0.0	162.9	-22.84	0.0
5.57	-26.14	-198.3	0.0	163.1	-21.5	0.0
5.58	-24.51	-198.5	0.0	163.3	-20.16	0.0
5.59	-22.88	-198.7	0.0	163.4	-18.82	0.0
5.6	-21.24	-198.9	0.0	163.6	-17.47	0.0
5.61	-19.61	-199.0	0.0	163.7	-16.13	0.0
5.62	-17.97	-199.2	0.0	163.8	-14.78	0.0
5.63	-16.33	-199.3	0.0	164.0	-13.43	0.0
5.64	-14.69	-199.5	0.0	164.1	-12.08	0.0
5.65	-13.05	-199.6	0.0	164.2	-10.73	0.0
5.66	-11.41	-199.7	0.0	164.2	-9.382	0.0
5.67	-9.765	-199.8	0.0	164.3	-8.031	0.0
5.68	-8.122	-199.8	0.0	164.4	-6.68	0.0
5.69	-6.478	-199.9	0.0	164.4	-5.328	0.0
5.7	-4.833	-199.9	0.0	164.5	-3.975	0.0
5.71	-3.189	-200.0	0.0	164.5	-2.622	0.0
5.72	-1.544	-200.0	0.0	164.5	-1.269	0.0
5.73	0.1011	-200.0	0.0	164.5	0.08356	0.0
5.74	1.746	-200.0	0.0	164.5	1.437	0.0
5.75	3.391	-200.0	0.0	164.5	2.789	0.0
5.76	5.036	-199.9	0.0	164.4	4.142	0.0
5.77	6.68	-199.9	0.0	164.4	5.495	0.0
5.78	8.324	-199.8	0.0	164.4	6.847	0.0
5.79	9.967	-199.8	0.0	164.3	8.198	0.0
5.8	11.61	-199.7	0.0	164.2	9.549	0.0
5.81	13.25	-199.6	0.0	164.1	10.9	0.0
5.82	14.89	-199.4	0.0	164.0	12.25	0.0
5.83	16.53	-199.3	0.0	163.9	13.6	0.0
5.84	18.17	-199.2	0.0	163.8	14.95	0.0
5.85	19.81	-199.0	0.0	163.7	16.29	0.0
5.86	21.44	-198.8	0.0	163.6	17.64	0.0
5.87	23.08	-198.7	0.0	163.4	18.98	0.0
5.88	24.71	-198.5	0.0	163.2	20.33	0.0
5.89	26.34	-198.3	0.0	163.1	21.67	0.0
5.9	27.97	-198.0	0.0	162.9	23.01	0.0
5.91	29.6	-197.8	0.0	162.7	24.35	0.0
5.92	31.23	-197.5	0.0	162.5	25.69	0.0
5.93	32.85	-197.3	0.0	162.3	27.02	0.0
5.94	34.47	-197.0	0.0	162.0	28.35	0.0
5.95	36.09	-196.7	0.0	161.8	29.69	0.0
5.96	37.71	-196.4	0.0	161.6	31.02	0.0
5.97	39.32	-196.1	0.0	161.3	32.34	0.0
5.98	40.93	-195.8	0.0	161.0	33.67	0.0
5.99	42.54	-195.4	0.0	160.7	34.99	0.0
6.0	44.15	-195.1	0.0	160.4	36.31	0.0
6.01	45.75	-194.7	0.0	160.1	37.63	0.0
6.02	47.35	-194.3	0.0	159.8	38.95	0.0
6.03	48.95	-193.9	0.0	159.5	40.26	0.0
6.04	50.54	-193.5	0.0	159.2	41.57	0.0
6.05	52.13	-193.1	0.0	158.8	42.88	0.0
6.06	53.72	-192.7	0.0	158.5	44.18	0.0
6.07	55.3	-192.2	0.0	158.1	45.49	0.0
6.08	56.88	-191.7	0.0	157.7	46.78	0.0
6.09	58.46	-191.3	0.0	157.3	48.08	0.0
6.1	60.03	-190.8	0.0	156.9	49.37	0.0
6.11	61.59	-190.3	0.0	156.5	50.66	0.0
6.12	63.16	-189.8	0.0	156.1	51.95	0.0
6.13	64.72	-189.2	0.0	155.7	53.23	0.0
6.14	66.27	-188.7	0.0	155.2	54.51	0.0
6.15	67.82	-188.2	0.0	154.8	55.78	0.0
6.16	69.36	-187.6	0.0	154.3	57.05	0.0
6.17	70.9	-187.0	0.0	153.8	58.32	0.0
6.18	72.44	-186.4	0.0	153.3	59.58	0.0
6.19	73.97	-185.8	0.0	152.8	60.84	0.0
6.2	75.5	-185.2	0.0	152.3	62.1	0.0
6.21	77.02	-184.6	0.0	151.8	63.35	0.0
6.22	78.53	-183.9	0.0	151.3	64.59	0.0
6.23	80.04	-183.3	0.0	150.8	65.84	0.0
6.24	81.55	-182.6	0.0	150.2	67.07	0.0
6.25	83.05	-181.9	0.0	149.6	68.31	0.0
6.26	84.54	-181.3	0.0	149.1	69.54	0.0
6.27	86.03	-180.6	0.0	148.5	70.76	0.0
6.28	87.51	-179.8	0.0	147.9	71.98	0.0
6.29	88.99	-179.1	0.0	147.3	73.19	0.0
6.3	90.46	-178.4	0.0	146.7	74.4	0.0
6.31	91.92	-177.6	0.0	146.1	75.61	0.0
6.32	93.38	-176.9	0.0	145.5	76.81	0.0
6.33	94.83	-176.1	0.0	144.8	78.0	0.0
6.34	96.28	-175.3	0.0	144.2	79.19	0.0
6.35	97.71	-174.5	0.0	143.5	80.37	0.0
6.36	99.15	-173.7	0.0	142.9	81.55	0.0
6.37	100.6	-172.9	0.0	142.2	82.72	0.0
6.38	102.0	-172.0	0.0	141.5	83.89	0.0
6.39	103.4	-171.2	0.0	140.8	85.05	0.0
6.4	104.8	-170.3	0.0	140.1	86.2	0.0
6.41	106.2	-169.5	0.0	139.4	87.35	0.0
6.42	107.6	-168.6	0.0	138.7	88.5	0.0
6.43	109.0	-167.7	0.0	137.9	89.63	0.0
6.44	110.4	-166.8	0.0	137.2	90.77	0.0
6.45	111.7	-165.9	0.0	136.4	91.89	0.0
6.46	113.1	-165.0	0.0	135.7	93.01	0.0
6.47	114.4	-164.0	0.0	134.9	94.12	0.0
6.48	115.8	-163.1	0.0	134.1	95.23	0.0
6.49	117.1	-162.1	0.0	133.3	96.33	0.0
6.5	118.4	-161.2	0.0	132.5	97.42	0.0
6.51	119.8	-160.2	0.0	131.7	98.51	0.0
6.52	121.1	-159.2	0.0	130.9	99.59	0.0
6.53	122.4	-158.2	0.0	130.1	100.7	0.0
6.54	123.7	-157.2	0.0	129.3	101.7	0.0
6.55	125.0	-156.1	0.0	128.4	102.8	0.0
6.56	126.3	-155.1	0.0	127.6	103.8	0.0
6.57	127.5	-154.1	0.0	126.7	104.9	0.0
6.58	128.8	-153.0	0.0	125.9	105.9	0.0
6.59	130.0	-152.0	0.0	125.0	107.0	0.0
6.6	131.3	-150.9	0.0	124.1	108.0	0.0
6.61	132.5	-149.8	0.0	123.2	109.0	0.0
6.62	133.8	-148.7	0.0	122.3	110.0	0.0
6.63	135.0	-147.6	0.0	121.4	111.0	0.0
6.64	136.2	-146.5	0.0	120.5	112.0	0.0
6.65	137.4	-145.4	0.0	119.6	113.0	0.0
6.66	138.6	-144.2	0.0	118.6	114.0	0.0
6.67	139.8	-143.1	0.0	117.7	114.9	0.0
6.68	140.9	-141.9	0.0	116.7	115.9	0.0
6.69	142.1	-140.8	0.0	115.8	116.9	0.0
6.7	143.2	-139.6	0.0	114.8	117.8	0.0
6.71	144.4	-138.4	0.0	113.8	118.8	0.0
6.72	145.5	-137.2	0.0	112.9	119.7	0.0
6.73	146.6	-136.0	0.0	111.9	120.6	0.0
6.74	147.8	-134.8	0.0	110.9	121.5	0.0
6.75	148.9	-133.6	0.0	109.9	122.4	0.0
6.76	149.9	-132.3	0.0	108.9	123.3	0.0
6.77	151.0	-131.1	0.0	107.8	124.2	0.0
6.78	152.1	-129.9	0.0	106.8	125.1	0.0
6.79	153.2	-128.6	0.0	105.8	126.0	0.0
6.8	154.2	-127.3	0.0	104.7	126.8	0.0
6.81	155.3	-126.1	0.0	103.7	127.7	0.0
6.82	156.3	-124.8	0.0	102.6	128.6	0.0
6.83	157.3	-123.5	0.0	101.6	129.4	0.0
6.84	158.3	-122.2	0.0	100.5	130.2	0.0
6.85	159.3	-120.9	0.0	99.43	131.0	0.0
6.86	160.3	-119.6	0.0	98.35	131.9	0.0
6.87	161.3	-118.3	0.0	97.27	132.7	0.0
6.88	162.3	-116.9	0.0	96.17	133.5	0.0
6.89	163.2	-115.6	0.0	95.07	134.2	0.0
6.9	164.2	-114.2	0.0	93.96	135.0	0.0
6.91	165.1	-112.9	0.0	92.85	135.8	0.0
6.92	166.0	-111.5	0.0	91.73	136.6	0.0
6.93	166.9	-110.2	0.0	90.6	137.3	0.0
6.94	167.8	-108.8	0.0	89.47	138.0	0.0
6.95	168.7	-107.4	0.0	88.33	138.8	0.0
6.96	169.6	-106.0	0.0	87.19	139.5	0.0
6.97	170.5	-104.6	0.0	86.04	140.2	0.0
6.98	171.3	-103.2	0.0	84.88	140.9	0.0
6.99	172.2	-101.8	0.0	83.72	141.6	0.0
7.0	173.0	-100.4	0.0	82.55	142.3	0.0
7.01	173.8	-98.94	0.0	81.38	143.0	0.0
7.02	174.6	-97.51	0.0	80.2	143.6	0.0
7.03	175.4	-96.07	0.0	79.02	144.3	0.0
7.04	176.2	-94.62	0.0	77.83	144.9	0.0
7.05	177.0	-93.17	0.0	76.63	145.6	0.0
7.06	177.7	-91.71	0.0	75.43	146.2	0.0
7.07	178.5	-90.25	0.0	74.23	146.8	0.0
7.08	179.2	-88.77	0.0	73.02	147.4	0.0
7.09	179.9	-87.3	0.0	71.8	148.0	0.0
7.1	180.7	-85.81	0.0	70.58	148.6	0.0
7.11	181.4	-84.33	0.0	69.36	149.2	0.0
7.12	182.0	-82.83	0.0	68.13	149.7	0.0
7.13	182.7	-81.33	0.0	66.9	150.3	0.0
7.14	183.4	-79.83	0.0	65.66	150.8	0.0
7.15	184.0	-78.31	0.0	64.41	151.4	0.0
7.16	184.7	-76.8	0.0	63.17	151.9	0.0
7.17	185.3	-75.28	0.0	61.92	152.4	0.0
7.18	185.9	-73.75	0.0	60.66	152.9	0.0
7.19	186.5	-72.22	0.0	59.4	153.4	0.0
7.2	187.1	-70.68	0.0	58.14	153.9	0.0
7.21	187.7	-69.14	0.0	56.87	154.4	0.0
7.22	188.2	-67.6	0.0	55.6	154.8	0.0
7.23	188.8	-66.04	0.0	54.32	155.3	0.0
7.24	189.3	-64.49	0.0	53.04	155.7	0.0
7.25	189.8	-62.93	0.0	51.76	156.1	0.0
7.26	190.4	-61.37	0.0	50.48	156.6	0.0
7.27	190.9	-59.8	0.0	49.19	157.0	0.0
7.28	191.3	-58.23	0.0	47.89	157.4	0.0
7.29	191.8	-56.65	0.0	46.6	157.8	0.0
7.3	192.3	-55.07	0.0	45.3	158.1	0.0
7.31	192.7	-53.49	0.0	44.0	158.5	0.0
7.32	193.1	-51.9	0.0	42.69	158.9	0.0
7.33	193.6	-50.31	0.0	41.38	159.2	0.0
7.34	194.0	-48.72	0.0	40.07	159.5	0.0
7.35	194.4	-47.12	0.0	38.76	159.9	0.0
7.36	194.8	-45.52	0.0	37.44	160.2	0.0
7.37	195.1	-43.92	0.0	36.12	160.5	0.0
7.38	195.5	-42.31	0.0	34.8	160.8	0.0
7.39	195.8	-40.7	0.0	33.48	161.1	0.0
7.4	196.1	-39.09	0.0	32.15	161.3	0.0
7.41	196.5	-37.48	0.0	30.82	161.6	0.0
7.42	196.8	-35.86	0.0	29.49	161.8	0.0
7.43	197.0	-34.24	0.0	28.16	162.1	0.0
7.44	197.3	-32.62	0.0	26.83	162.3	0.0
7.45	197.6	-30.99	0.0	25.49	162.5	0.0
7.46	197.8	-29.37	0.0	24.15	162.7	0.0
7.47	198.1	-27.74	0.0	22.82	162.9	0.0
7.48	198.3	-26.11	0.0	21.47	163.1	0.0
7.49	198.5	-24.48	0.0	20.13	163.3	0.0
7.5	198.7	-22.84	0.0	18.79	163.4	0.0
7.51	198.9	-21.21	0.0	17.44	163.6	0.0
7.52	199.0	-19.57	0.0	16.1	163.7	0.0
7.53	199.2	-17.93	0.0	14.75	163.8	0.0
7.54	199.3	-16.3	0.0	13.4	164.0	0.0
7.55	199.5	-14.66	0.0	12.05	164.1	0.0
7.56	199.6	-13.01	0.0	10.7	164.2	0.0
7.57	199.7	-11.37	0.0	9.354	164.2	0.0
7.58	199.8	-9.729	0.0	8.003	164.3	0.0
7.59	199.8	-8.086	0.0	6.651	164.4	0.0
7.6	199.9	-6.442	0.0	5.299	164.4	0.0
7.61	199.9	-4.798	0.0	3.947	164.5	0.0
7.62	200.0	-3.153	0.0	2.594	164.5	0.0
7.63	200.0	-1.508	0.0	1.241	164.5	0.0
7.64	200.0	0.1368	0.0	-0.1119	164.5	0.0
7.65	200.0	1.782	0.0	-1.465	164.5	0.0
7.66	200.0	3.427	0.0	-2.818	164.5	0.0
7.67	199.9	5.071	0.0	-4.17	164.4	0.0
7.68	199.9	6.716	0.0	-5.523	164.4	0.0
7.69	199.8	8.359	0.0	-6.875	164.4	0.0
7.7	199.8	10.0	0.0	-8.227	164.3	0.0
7.71	199.7	11.65	0.0	-9.578	164.2	0.0
7.72	199.6	13.29	0.0	-10.93	164.1	0.0
7.73	199.4	14.93	0.0	-12.28	164.0	0.0
7.74	199.3	16.57	0.0	-13.63	163.9	0.0
7.75	199.2	18.21	0.0	-14.97	163.8	0.0
7.76	199.0	19.84	0.0	-16.32	163.7	0.0
7.77	198.8	21.48	0.0	-17.67	163.5	0.0
7.78	198.7	23.12	0.0	-19.01	163.4	0.0
7.79	198.5	24.75	0.0	-20.35	163.2	0.0
7.8	198.3	26.38	0.0	-21.7	163.1	0.0
7.81	198.0	28.01	0.0	-23.04	162.9	0.0
7.82	197.8	29.64	0.0	-24.38	162.7	0.0
7.83	197.5	31.26	0.0	-25.71	162.5	0.0
7.84	197.3	32.89	0.0	-27.05	162.3	0.0
7.85	197.0	34.51	0.0	-28.38	162.0	0.0
7.86	196.7	36.13	0.0	-29.71	161.8	0.0
7.87	196.4	37.74	0.0	-31.04	161.5	0.0
7.88	196.1	39.36	0.0	-32.37	161.3	0.0
7.89	195.8	40.97	0.0	-33.7	161.0	0.0
7.9	195.4	42.58	0.0	-35.02	160.7	0.0
7.91	195.1	44.18	0.0	-36.34	160.4	0.0
7.92	194.7	45.79	0.0	-37.66	160.1	0.0
7.93	194.3	47.39	0.0	-38.98	159.8	0.0
7.94	193.9	48.98	0.0	-40.29	159.5	0.0
7.95	193.5	50.58	0.0	-41.6	159.2	0.0
7.96	193.1	52.17	0.0	-42.91	158.8	0.0
7.97	192.6	53.75	0.0	-44.21	158.4	0.0
7.98	192.2	55.34	0.0	-45.51	158.1	0.0
7.99	191.7	56.91	0.0	-46.81	157.7	0.0
8.0	191.3	58.49	0.0	-48.11	157.3	0.0
8.01	190.8	60.06	0.0	-49.4	156.9	0.0
8.02	190.3	61.63	0.0	-50.69	156.5	0.0
8.03	189.8	63.19	0.0	-51.97	156.1	0.0
8.04	189.2	64.75	0.0	-53.26	155.6	0.0
8.05	188.7	66.3	0.0	-54.53	155.2	0.0
8.06	188.1	67.85	0.0	-55.81	154.7	0.0
8.07	187.6	69.4	0.0	-57.08	154.3	0.0
8.08	187.0	70.94	0.0	-58.35	153.8	0.0
8.09	186.4	72.47	0.0	-59.61	153.3	0.0
8.1	185.8	74.0	0.0	-60.87	152.8	0.0
8.11	185.2	75.53	0.0	-62.12	152.3	0.0
8.12	184.6	77.05	0.0	-63.37	151.8	0.0
8.13	183.9	78.57	0.0	-64.62	151.3	0.0
8.14	183.3	80.08	0.0	-65.86	150.7	0.0
8.15	182.6	81.58	0.0	-67.1	150.2	0.0
8.16	181.9	83.08	0.0	-68.33	149.6	0.0
8.17	181.2	84.57	0.0	-69.56	149.1	0.0
8.18	180.5	86.06	0.0	-70.78	148.5	0.0
8.19	179.8	87.54	0.0	-72.0	147.9	0.0
8.2	179.1	89.02	0.0	-73.22	147.3	0.0
8.21	178.4	90.49	0.0	-74.43	146.7	0.0
8.22	177.6	91.95	0.0	-75.63	146.1	0.0
8.23	176.8	93.41	0.0	-76.83	145.5	0.0
8.24	176.1	94.86	0.0	-78.02	144.8	0.0
8.25	175.3	96.31	0.0	-79.21	144.2	0.0
8.26	174.5	97.75	0.0	-80.4	143.5	0.0
8.27	173.7	99.18	0.0	-81.57	142.9	0.0
8.28	172.9	100.6	0.0	-82.75	142.2	0.0
8.29	172.0	102.0	0.0	-83.91	141.5	0.0
8.3	171.2	103.4	0.0	-85.07	140.8	0.0
8.31	170.3	104.8	0.0	-86.23	140.1	0.0
8.32	169.5	106.2	0.0	-87.38	139.4	0.0
8.33	168.6	107.6	0.0	-88.52	138.7	0.0
8.34	167.7	109.0	0.0	-89.66	137.9	0.0
8.35	166.8	110.4	0.0	-90.79	137.2	0.0
8.36	165.9	111.8	0.0	-91.91	136.4	0.0
8.37	164.9	113.1	0.0	-93.03	135.7	0.0
8.38	164.0	114.5	0.0	-94.15	134.9	0.0
8.39	163.1	115.8	0.0	-95.25	134.1	0.0
8.4	162.1	117.1	0.0	-96.35	133.3	0.0
8.41	161.1	118.5	0.0	-97.45	132.5	0.0
8.42	160.2	119.8	0.0	-98.53	131.7	0.0
8.43	159.2	121.1	0.0	-99.61	130.9	0.0
8.44	158.2	122.4	0.0	-100.7	130.1	0.0
8.45	157.1	123.7	0.0	-101.8	129.3	0.0
8.46	156.1	125.0	0.0	-102.8	128.4	0.0
8.47	155.1	126.3	0.0	-103.9	127.6	0.0
8.48	154.0	127.6	0.0	-104.9	126.7	0.0
8.49	153.0	128.8	0.0	-105.9	125.8	0.0
8.5	151.9	130.1	0.0	-107.0	125.0	0.0
8.51	150.9	131.3	0.0	-108.0	124.1	0.0
8.52	149.8	132.5	0.0	-109.0	123.2	0.0
8.53	148.7	133.8	0.0	-110.0	122.3	0.0
8.54	147.6	135.0	0.0	-111.0	121.4	0.0
8.55	146.5	136.2	0.0	-112.0	120.5	0.0
8.56	145.3	137.4	0.0	-113.0	119.5	0.0
8.57	144.2	138.6	0.0	-114.0	118.6	0.0
8.58	143.0	139.8	0.0	-115.0	117.7	0.0
8.59	141.9	140.9	0.0	-115.9	116.7	0.0
8.6	140.7	142.1	0.0	-116.9	115.8	0.0
8.61	139.6	143.3	0.0	-117.8	114.8	0.0
8.62	138.4	144.4	0.0	-118.8	113.8	0.0
8.63	137.2	145.5	0.0	-119.7	112.8	0.0
8.64	136.0	146.7	0.0	-120.6	111.8	0.0
8.65	134.8	147.8	0.0	-121.5	110.8	0.0
8.66	133.5	148.9	0.0	-122.5	109.8	0.0
8.67	132.3	150.0	0.0	-123.4	108.8	0.0
8.68	131.1	151.1	0.0	-124.2	107.8	0.0
8.69	129.8	152.1	0.0	-125.1	106.8	0.0
8.7	128.6	153.2	0.0	-126.0	105.8	0.0
8.71	127.3	154.2	0.0	-126.9	104.7	0.0
8.72	126.0	155.3	0.0	-127.7	103.7	0.0
8.73	124.8	156.3	0.0	-128.6	102.6	0.0
8.74	123.5	157.3	0.0	-129.4	101.6	0.0
8.75	122.2	158.3	0.0	-130.2	100.5	0.0
8.76	120.9	159.3	0.0	-131.1	99.41	0.0
8.77	119.6	160.3	0.0	-131.9	98.33	0.0
8.78	118.2	161.3	0.0	-132.7	97.24	0.0
8.79	116.9	162.3	0.0	-133.5	96.15	0.0
8.8	115.6	163.2	0.0	-134.3	95.05	0.0
8.81	114.2	164.2	0.0	-135.0	93.94	0.0
8.82	112.9	165.1	0.0	-135.8	92.83	0.0
8.83	111.5	166.0	0.0	-136.6	91.71	0.0
8.84	110.1	167.0	0.0	-137.3	90.58	0.0
8.85	108.7	167.9	0.0	-138.1	89.45	0.0
8.86	107.4	168.7	0.0	-138.8	88.31	0.0
8.87	106.0	169.6	0.0	-139.5	87.16	0.0
8.88	104.6	170.5	0.0	-140.2	86.01	0.0
8.89	103.2	171.3	0.0	-140.9	84.86	0.0
8.9	101.8	172.2	0.0	-141.6	83.7	0.0
8.91	100.3	173.0	0.0	-142.3	82.53	0.0
8.92	98.91	173.8	0.0	-143.0	81.35	0.0
8.93	97.48	174.6	0.0	-143.6	80.18	0.0
8.94	96.04	175.4	0.0	-144.3	78.99	0.0
8.95	94.59	176.2	0.0	-144.9	77.8	0.0
8.96	93.14	177.0	0.0	-145.6	76.61	0.0
8.97	91.68	177.8	0.0	-146.2	75.41	0.0
8.98	90.22	178.5	0.0	-146.8	74.2	0.0
8.99	88.74	179.2	0.0	-147.4	72.99	0.0
9.0	87.27	180.0	0.0	-148.0	71.78	0.0
9.01	85.78	180.7	0.0	-148.6	70.56	0.0
9.02	84.3	181.4	0.0	-149.2	69.33	0.0
9.03	82.8	182.1	0.0	-149.7	68.1	0.0
9.04	81.3	182.7	0.0	-150.3	66.87	0.0
9.05	79.8	183.4	0.0	-150.8	65.63	0.0
9.06	78.28	184.0	0.0	-151.4	64.39	0.0
9.07	76.77	184.7	0.0	-151.9	63.14	0.0
9.08	75.25	185.3	0.0	-152.4	61.89	0.0
9.09	73.72	185.9	0.0	-152.9	60.63	0.0
9.1	72.19	186.5	0.0	-153.4	59.37	0.0
9.11	70.65	187.1	0.0	-153.9	58.11	0.0
9.12	69.11	187.7	0.0	-154.4	56.84	0.0
9.13	67.56	188.2	0.0	-154.8	55.57	0.0
9.14	66.01	188.8	0.0	-155.3	54.3	0.0
9.15	64.46	189.3	0.0	-155.7	53.02	0.0
9.16	62.9	189.9	0.0	-156.2	51.73	0.0
9.17	61.34	190.4	0.0	-156.6	50.45	0.0
9.18	59.77	190.9	0.0	-157.0	49.16	0.0
9.19	58.2	191.3	0.0	-157.4	47.87	0.0
9.2	56.62	191.8	0.0	-157.8	46.57	0.0
9.21	55.04	192.3	0.0	-158.1	45.27	0.0
9.22	53.46	192.7	0.0	-158.5	43.97	0.0
9.23	51.87	193.2	0.0	-158.9	42.66	0.0
9.24	50.28	193.6	0.0	-159.2	41.36	0.0
9.25	48.69	194.0	0.0	-159.6	40.04	0.0
9.26	47.09	194.4	0.0	-159.9	38.73	0.0
9.27	45.49	194.8	0.0	-160.2	37.41	0.0
9.28	43.88	195.1	0.0	-160.5	36.1	0.0
9.29	42.28	195.5	0.0	-160.8	34.77	0.0
9.3	40.67	195.8	0.0	-161.1	33.45	0.0
9.31	39.06	196.2	0.0	-161.3	32.12	0.0
9.32	37.44	196.5	0.0	-161.6	30.8	0.0
9.33	35.83	196.8	0.0	-161.8	29.47	0.0
9.34	34.21	197.1	0.0	-162.1	28.13	0.0
9.35	32.58	197.3	0.0	-162.3	26.8	0.0
9.36	30.96	197.6	0.0	-162.5	25.46	0.0
9.37	29.33	197.8	0.0	-162.7	24.13	0.0
9.38	27.71	198.1	0.0	-162.9	22.79	0.0
9.39	26.08	198.3	0.0	-163.1	21.45	0.0
9.4	24.44	198.5	0.0	-163.3	20.11	0.0
9.41	22.81	198.7	0.0	-163.4	18.76	0.0
9.42	21.18	198.9	0.0	-163.6	17.42	0.0
9.43	19.54	199.0	0.0	-163.7	16.07	0.0
9.44	17.9	199.2	0.0	-163.8	14.72	0.0
9.45	16.26	199.3	0.0	-164.0	13.38	0.0
9.46	14.62	199.5	0.0	-164.1	12.03	0.0
9.47	12.98	199.6	0.0	-164.2	10.68	0.0
9.48	11.34	199.7	0.0	-164.2	9.326	0.0
9.49	9.696	199.8	0.0	-164.3	7.975	0.0
9.5	8.053	199.8	0.0	-164.4	6.624	0.0
9.51	6.409	199.9	0.0	-164.4	5.272	0.0
9.52	4.765	199.9	0.0	-164.5	3.919	0.0
9.53	3.12	200.0	0.0	-164.5	2.566	0.0
9.54	1.475	200.0	0.0	-164.5	1.213	0.0
9.55	-0.1697	200.0	0.0	-164.5	-0.1396	0.0
9.56	-1.815	200.0	0.0	-164.5	-1.493	0.0
9.57	-3.46	200.0	0.0	-164.5	-2.845	0.0
9.58	-5.104	199.9	0.0	-164.4	-4.198	0.0
9.59	-6.748	199.9	0.0	-164.4	-5.551	0.0
9.6	-8.392	199.8	0.0	-164.4	-6.903	0.0
9.61	-10.04	199.7	0.0	-164.3	-8.254	0.0
9.62	-11.68	199.7	0.0	-164.2	-9.605	0.0
9.63	-13.32	199.6	0.0	-164.1	-10.96	0.0
9.64	-14.96	199.4	0.0	-164.0	-12.31	0.0
9.65	-16.6	199.3	0.0	-163.9	-13.65	0.0
9.66	-18.24	199.2	0.0	-163.8	-15.0	0.0
9.67	-19.88	199.0	0.0	-163.7	-16.35	0.0
9.68	-21.51	198.8	0.0	-163.5	-17.69	0.0
9.69	-23.15	198.7	0.0	-163.4	-19.04	0.0
9.7	-24.78	198.5	0.0	-163.2	-20.38	0.0
9.71	-26.41	198.2	0.0	-163.1	-21.72	0.0
9.72	-28.04	198.0	0.0	-162.9	-23.06	0.0
9.73	-29.67	197.8	0.0	-162.7	-24.4	0.0
9.74	-31.3	197.5	0.0	-162.5	-25.74	0.0
9.75	-32.92	197.3	0.0	-162.3	-27.08	0.0
9.76	-34.54	197.0	0.0	-162.0	-28.41	0.0
9.77	-36.16	196.7	0.0	-161.8	-29.74	0.0
9.78	-37.78	196.4	0.0	-161.5	-31.07	0.0
9.79	-39.39	196.1	0.0	-161.3	-32.4	0.0
9.8	-41.0	195.8	0.0	-161.0	-33.72	0.0
9.81	-42.61	195.4	0.0	-160.7	-35.05	0.0
9.82	-44.22	195.1	0.0	-160.4	-36.37	0.0
9.83	-45.82	194.7	0.0	-160.1	-37.69	0.0
9.84	-47.42	194.3	0.0	-159.8	-39.0	0.0
9.85	-49.02	193.9	0.0	-159.5	-40.31	0.0
9.86	-50.61	193.5	0.0	-159.1	-41.63	0.0
9.87	-52.2	193.1	0.0	-158.8	-42.93	0.0
9.88	-53.78	192.6	0.0	-158.4	-44.24	0.0
9.89	-55.37	192.2	0.0	-158.1	-45.54	0.0
9.9	-56.95	191.7	0.0	-157.7	-46.84	0.0
9.91	-58.52	191.2	0.0	-157.3	-48.13	0.0
9.92	-60.09	190.8	0.0	-156.9	-49.43	0.0
